OverallQual,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_nan,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Heating_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_nan
0.6666666666666666,0.9057971014492754,0.8,0.13463558076034446,0.4721549636803874,0.3044461190655614,0.5,0.375,0.3333333333333333,0.38461538461538464,0.25,0.3870967741935484,0.28343285654770173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.6956521739130435,0.3,0.14849821466078555,0.33995157384987895,0.2654483798040693,0.25,0.375,0.3333333333333333,0.38461538461538464,0.25,0.36223118279569894,0.19455631162338563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.5652173913043478,0.9,0.17181264440243646,0.0,0.15410700828937454,0.25,0.375,0.3333333333333333,0.3076923076923077,0.25,0.20161290322580644,0.1716428273850854,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.4444444444444444,0.5869565217391305,0.05,0.21045998739760555,0.0,0.18877166541070084,0.25,0.25,0.3333333333333333,0.23076923076923078,0.5,0.25201612903225806,0.16955978336342176,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.7777777777777778,0.9130434782608695,0.8166666666666667,0.18399495904221802,0.6014527845036319,0.3990203466465712,0.5,0.5,0.3333333333333333,0.5384615384615384,0.25,0.459005376344086,0.32231634495209,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.9347826086956522,0.8666666666666667,0.25351816845200587,0.0,0.22739261492087415,0.5,0.375,0.3333333333333333,0.3076923076923077,0.25,0.5665322580645161,0.2362171920566588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.7246376811594203,0.36666666666666664,0.11762234824616677,0.0,0.10550113036925396,0.25,0.375,0.3333333333333333,0.23076923076923078,0.0,0.3709677419354839,0.15970004166088042,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.6666666666666666,0.057971014492753624,0.8666666666666667,0.28166351606805295,0.8803874092009685,0.5951394122079879,0.75,0.375,0.3333333333333333,0.6153846153846154,0.25,0.5846774193548387,0.36119983335647826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.7777777777777778,0.9565217391304348,0.9166666666666666,0.34992648603234616,0.0,0.3138658628485305,0.5,0.375,0.3333333333333333,0.46153846153846156,0.0,0.5967741935483871,0.3763366199139008,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.855072463768116,0.6833333333333333,0.16551144717496324,0.5428571428571428,0.35964581763376036,0.5,0.5,0.3333333333333333,0.46153846153846156,0.25,0.5013440860215054,0.2639911123455076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.34782608695652173,0.0,0.14723797521529092,0.17966101694915254,0.20195930670685758,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.0,0.07582280238855714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.3333333333333333,0.4927536231884058,0.0,0.11069103129594624,0.0,0.09928409947249435,0.25,0.125,0.3333333333333333,0.15384615384615385,0.0,0.36223118279569894,0.06610193028746007,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.8888888888888888,0.9492753623188406,0.9,0.33816425120772947,0.0,0.30331574981160514,0.5,0.375,0.3333333333333333,0.46153846153846156,0.75,0.47580645161290325,0.45146507429523675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.8768115942028986,0.7333333333333333,0.07624448645242596,0.3893462469733656,0.21985681989449887,0.5,0.375,0.3333333333333333,0.3076923076923077,0.25,0.28225806451612906,0.18150256908762671,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.5507246376811594,0.8666666666666667,0.13400546103759714,0.0,0.12019593067068576,0.25,0.25,0.3333333333333333,0.23076923076923078,0.25,0.16129032258064516,0.1348423830023608,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.4855072463768116,0.0,0.09640831758034027,0.15738498789346247,0.14770158251695553,0.25,0.375,0.3333333333333333,0.23076923076923078,0.25,0.27553763440860213,0.11803916122760727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.6739130434782609,0.25,0.357487922705314,0.0,0.3206480783722683,0.5,0.375,0.3333333333333333,0.46153846153846156,0.5,0.34475806451612906,0.47229551451187335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.38405797101449274,0.6666666666666666,0.10459987397605545,0.3917675544794189,0.24623210248681235,0.25,0.375,0.3333333333333333,0.3076923076923077,0.25,0.36693548387096775,0.19872239966671296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.9565217391304348,0.9166666666666666,0.08023524469649233,0.3467312348668281,0.2068575734740015,0.5,0.375,0.3333333333333333,0.3076923076923077,0.25,0.2903225806451613,0.21330370781835856,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.782608695652174,0.5,0.1720226843100189,0.5811138014527845,0.3803692539562924,0.5,0.5,0.3333333333333333,0.6153846153846154,0.25,0.32526881720430106,0.31259547285099293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.7777777777777778,0.9710144927536232,0.9333333333333333,0.15837009031716026,0.42179176755447945,0.30614167294649586,0.5,0.375,0.3333333333333333,0.46153846153846156,0.25,0.6888440860215054,0.3264824329954173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.8768115942028986,0.7166666666666667,0.2180214240705734,0.6169491525423729,0.43556895252449135,0.5,0.5,0.3333333333333333,0.5384615384615384,0.25,0.44086021505376344,0.31259547285099293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.782608695652174,0.5,0.23902541482881748,0.0,0.2143933685003768,0.5,0.375,0.3333333333333333,0.3076923076923077,0.5,0.3951612903225806,0.21191501180391611,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.8888888888888888,0.9710144927536232,0.9333333333333333,0.19218651543793322,0.6523002421307506,0.42614920874152223,0.75,0.5,0.3333333333333333,0.5384615384615384,0.0,0.5645161290322581,0.4273614775725594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.7777777777777778,0.9565217391304348,0.9,0.16845200588111742,0.6450363196125908,0.40203466465712134,0.5,0.5,0.3333333333333333,0.6153846153846154,0.25,0.5860215053763441,0.44313289820858215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.8260869565217391,0.6166666666666667,0.2560386473429952,0.5699757869249394,0.45139412207987945,0.5,0.5,0.3333333333333333,0.46153846153846156,0.25,0.3870967741935484,0.3695320094431329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.2222222222222222,0.6014492753623188,0.9166666666666666,0.1741230833858433,0.0,0.15617935192162774,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.1478494623655914,0.12675322871823358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.6884057971014492,0.95,0.3285024154589372,0.5230024213075061,0.4981160512434062,0.5,0.625,0.3333333333333333,0.6923076923076923,0.25,0.3790322580645161,0.287598944591029,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.5,0.0,0.09850871665616467,0.0,0.08835719668425018,0.25,0.25,0.3333333333333333,0.23076923076923078,0.0,0.24193548387096775,0.07235106235245105,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.7777777777777778,0.8768115942028986,0.7166666666666667,0.2909052720016803,0.0,0.26092690278824415,0.25,0.125,0.3333333333333333,0.3076923076923077,0.5,0.3178763440860215,0.401472017775309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.6376811594202898,0.16666666666666666,0.22033186305398025,0.0,0.1976262245666918,0.25,0.375,0.3333333333333333,0.38461538461538464,0.0,0.19623655913978494,0.1532426051937231,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.3188405797101449,0.7333333333333333,0.23335433732409158,0.3336561743341404,0.33911077618688773,0.5,0.625,0.3333333333333333,0.6153846153846154,0.0,0.2963709677419355,0.24940980419386197,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.4444444444444444,0.34782608695652173,0.0,0.05503045578659945,0.28861985472154966,0.16164280331574982,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.12701612903225806,0.059852798222469104,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.4444444444444444,0.6666666666666666,0.23333333333333334,0.2927956311699223,0.0,0.2626224566691786,0.5,0.75,0.6666666666666666,0.6153846153846154,0.0,0.23655913978494625,0.11678933481460908,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.6231884057971014,0.7,0.15164881327452215,0.0,0.13602110022607386,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.20698924731182797,0.14456325510345786,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.7777777777777778,0.9492753623188406,0.9,0.27200168031926064,0.0,0.24397136397889976,0.5,0.375,0.3333333333333333,0.38461538461538464,0.25,0.5913978494623656,0.3459241771976114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.9565217391304348,0.9,0.21508086536441923,0.0,0.19291635267520724,0.5,0.25,0.3333333333333333,0.3076923076923077,0.25,0.32526881720430106,0.23899458408554367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.9130434782608695,0.8,0.12791430371770637,0.3365617433414044,0.24566691785983422,0.5,0.375,0.3333333333333333,0.38461538461538464,0.5,0.3172043010752688,0.2181641438689071,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.6739130434782609,0.25,0.26990128124343626,0.08087167070217918,0.27354935945742276,0.5,0.375,0.3333333333333333,0.38461538461538464,0.5,0.35551075268817206,0.26947646160255523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.8888888888888888,0.9637681159420289,0.9333333333333333,0.33354337324091576,0.0,0.29917106254709874,0.5,0.375,0.3333333333333333,0.46153846153846156,0.25,0.4543010752688172,0.4756644910429107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.9420289855072463,0.8833333333333333,0.2524679689140937,0.0,0.22645064054257724,0.5,0.375,0.3333333333333333,0.38461538461538464,0.0,0.3575268817204301,0.24871545618664073,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.8115942028985508,0.8,0.27032136105860116,0.0,0.24246420497362473,0.5,0.375,0.3333333333333333,0.46153846153846156,0.0,0.2956989247311828,0.2327454520205527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.6231884057971014,0.8,0.18504515858013024,0.0,0.1659758854559156,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.19959677419354838,0.16678239133453687,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.7777777777777778,0.9420289855072463,0.8666666666666667,0.1384162990968284,0.4430992736077482,0.2965335342878674,0.5,0.5,0.3333333333333333,0.5384615384615384,0.0,0.2896505376344086,0.23330093042632968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.3333333333333333,0.5652173913043478,0.0,0.10649023314429741,0.0,0.09551620195930671,0.25,0.25,0.3333333333333333,0.15384615384615385,0.0,0.1975806451612903,0.06540758228023885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.2222222222222222,0.5579710144927537,0.0,0.1482881747532031,0.0,0.13300678221552373,0.5,0.25,0.6666666666666666,0.3076923076923077,0.0,0.26881720430107525,0.07304541035967227,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.8888888888888888,0.9637681159420289,0.9166666666666666,0.2835538752362949,0.0,0.2543330821401658,0.5,0.25,0.3333333333333333,0.3076923076923077,0.25,0.3790322580645161,0.3209276489376475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.7536231884057971,0.43333333333333335,0.042428061331653014,0.27893462469733654,0.14657121326299924,0.25,0.375,0.3333333333333333,0.15384615384615385,0.0,0.22580645161290322,0.06957367032356618,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.4855072463768116,0.0,0.13400546103759714,0.2929782082324455,0.2341748304446119,0.25,0.375,0.3333333333333333,0.3076923076923077,0.25,0.20967741935483872,0.14622969032078878,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.6376811594202898,0.8,0.13106490233144297,0.0,0.1175584024114544,0.25,0.25,0.3333333333333333,0.23076923076923078,0.0,0.20228494623655913,0.16192195528398834,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.6376811594202898,0.16666666666666666,0.24028565427431212,0.0,0.2155237377543331,0.5,0.375,0.3333333333333333,0.3076923076923077,0.5,0.3346774193548387,0.17025413137064296,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.9492753623188406,0.9,0.09031716026044949,0.41743341404358353,0.24340617935192163,0.5,0.25,0.3333333333333333,0.3076923076923077,0.0,0.3185483870967742,0.16539369532009443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.8888888888888888,0.9637681159420289,0.9333333333333333,0.31800042007981516,0.4261501210653753,0.45101733232856067,0.5,0.5,0.3333333333333333,0.6153846153846154,0.5,0.47446236559139787,0.5586085265935287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.8888888888888888,0.9782608695652174,0.95,0.3224112581390464,0.0,0.2891861341371515,0.5,0.25,0.3333333333333333,0.3076923076923077,0.25,0.4146505376344086,0.39322455214553537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.6666666666666666,0.8260869565217391,0.6,0.2350346565847511,0.0,0.21081386586284853,0.25,0.25,0.3333333333333333,0.3076923076923077,0.25,0.29905913978494625,0.2153867518400222,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.4444444444444444,0.5,0.0,0.05923125393824827,0.2397094430992736,0.14638281838733985,0.25,0.375,0.3333333333333333,0.23076923076923078,0.0,0.13440860215053763,0.08346063046799056,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.5555555555555556,0.4057971014492754,0.8833333333333333,0.0810754043268221,0.0,0.07272042200452147,0.25,0.25,0.3333333333333333,0.23076923076923078,0.0,0.32526881720430106,0.09859741702541314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.4927536231884058,0.8333333333333334,0.18021424070573408,0.19515738498789345,0.23756593820648078,0.25,0.25,0.3333333333333333,0.3076923076923077,0.5,0.16129032258064516,0.1459519511179003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.8913043478260869,0.75,0.18189455996639362,0.0,0.16314996232102486,0.5,0.375,0.3333333333333333,0.3076923076923077,0.0,0.35013440860215056,0.19802805165949175,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.8695652173913043,0.7,0.17496324301617308,0.0,0.15693293142426526,0.5,0.375,0.3333333333333333,0.3076923076923077,0.0,0.26881720430107525,0.19177891959450077,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.7536231884057971,0.43333333333333335,0.16971224532661205,0.0,0.1522230595327807,0.25,0.375,0.3333333333333333,0.3076923076923077,0.25,0.3548387096774194,0.13761977503124567,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.6231884057971014,0.13333333333333333,0.2138206259189246,0.0,0.19178598342125094,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.1935483870967742,0.1320649909734759,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.7777777777777778,0.9130434782608695,0.8,0.1579500105019954,0.40581113801452784,0.29954785229841746,0.5,0.375,0.3333333333333333,0.38461538461538464,0.25,0.3978494623655914,0.3403693931398417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5555555555555556,0.7681159420289855,0.4666666666666667,0.12140306658265071,0.0,0.10889223813112284,0.25,0.25,0.3333333333333333,0.23076923076923078,0.25,0.31586021505376344,0.16817108734897931,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.4444444444444444,0.4927536231884058,0.5333333333333333,0.13736609955891618,0.250363196125908,0.2206103993971364,0.25,0.375,0.3333333333333333,0.46153846153846156,0.0,0.16129032258064516,0.15289543119011248,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6666666666666666,0.9492753623188406,0.8833333333333333,0.033816425120772944,0.6910411622276029,0.29917106254709874,0.75,0.5,0.3333333333333333,0.38461538461538464,0.25,0.45161290322580644,0.22719066796278295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
